ID,CFR_prediction,gold,rawLevenshteinED,phonemewiseLevenshteinED,featureED,pred_phone_length,gold_phone_length
0,*/aɾɡˈɔvə/,/aɾɡˈɔvə/,0,0.0,0.0,6,6
1,*/aɾcˈitə/,/aɾcˈitə/,0,0.0,0.0,6,6
2,*/aɾdɛnˈit͡sə/,/aɾdɛnˈit͡sə/,0,0.0,0.0,8,8
3,*/avˈit/,/avˈit/,0,0.0,0.0,4,4
4,*/haɾabˈɛl/,/haɾabˈɛl/,0,0.0,0.0,7,7
5,*/habˈit/,/habˈit/,0,0.0,0.0,5,5
6,*/hitˈat/,/hitˈat/,0,0.0,0.0,5,5
7,*/hɔɾmˈɔvə/,/hɔɾmˈɔvə/,0,0.0,0.0,7,7
8,*/hˈɔɾə/,/hˈɔɾə/,0,0.0,0.0,4,4
9,*/hukˈat/,/hukˈat/,0,0.0,0.0,5,5
10,*/jaɾˈinə/,/jaɾˈinə/,0,0.0,0.0,6,6
11,*/jaɾˈua̯/,/jaɾˈua̯/,0,0.0,0.0,5,5
12,*/jˈaz/,/jˈaz/,0,0.0,0.0,3,3
13,*/jˈaɾm/,/jˈaɾm/,0,0.0,0.0,4,4
14,*/jˈɛzəɾ/,/jˈɛzəɾ/,0,0.0,0.0,5,5
15,*/jˈuɡ/,/jˈuɡ/,0,0.0,0.0,3,3
16,*/jˈud/,/jˈud/,0,0.0,0.0,3,3
17,*/ˈiskəɾ/,/ˈiskəɾ/,0,0.0,0.0,5,5
18,*/ˈivə/,/ˈivə/,0,0.0,0.0,3,3
19,*/ɔcˈitə/,/ɔkˈitə/,1,0.2,0.07692307692307693,5,5
20,*/ɔɡɾˈɔjə/,/ɔɡɾˈajə/,1,0.16666666666666666,0.23076923076923078,6,6
21,*/ɔtˈavə/,/ɔtˈavə/,0,0.0,0.0,5,5
22,*/ɔɾəndˈi/,/ɔɾəndˈi/,0,0.0,0.0,6,6
